dataset,model,protected_attribute,fairness_metric,audit_tolerance,p,n_retrainings,mean_violation,sd_violation,mean_min_group_n,mean_min_positive_group_n,mean_min_negative_group_n,verdict_instability,sd_accuracy,sd_auroc,sd_f1,mean_accuracy,mean_auroc,audit_family,effective_support_n,log_effective_support_n,boundary_distance,standardized_boundary_distance,vi_scaled,unstable_region
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.22,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.13657235804473272,5.592874741703813,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.23,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.14657235804473273,6.0023920716946995,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.24,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.15657235804473274,6.411909401685585,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.25,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.16657235804473275,6.82142673167647,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.26,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.17657235804473276,7.230944061667356,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.27,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.18657235804473277,7.640461391658241,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.28,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.19657235804473278,8.049978721649127,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.29,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.20657235804473273,8.459496051640011,0.0,0
acs_income,hist_gradient_boosting,race,equalized_odds_violation,0.3,1.0,100,0.08342764195526726,0.0244189910112536,1138.78,412.75,726.03,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__race__equalized_odds_violation,412.75,6.025261926691273,0.21657235804473274,8.869013381630896,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.0,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.14075269002475424,8.589338935237983,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.01,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.13075269002475423,7.979095611737211,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.02,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.12075269002475424,7.3688522882364405,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.03,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.11075269002475424,6.758608964735671,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.04,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.10075269002475423,6.148365641234899,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.05,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.09075269002475424,5.538122317734128,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.06,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.08075269002475424,4.927878994233358,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.07,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.07075269002475423,4.317635670732586,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.08,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.06075269002475424,3.7073923472318158,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.09,0.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.05075269002475424,3.097149023731045,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.1,0.01,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0198,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.040752690024754235,2.4869057002302735,0.0396,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.11,0.03,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.058199999999999995,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.03075269002475424,1.8766623767295032,0.11639999999999999,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.12,0.1,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.18000000000000002,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.020752690024754245,1.2664190532287325,0.36000000000000004,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.13,0.28,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.4032,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.010752690024754236,0.6561757297279611,0.8064,1
acs_income,hist_gradient_boosting,sex,dpd_violation,0.14,0.51,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.4998,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.0007526900247542267,0.045932406227189686,0.9996,1
acs_income,hist_gradient_boosting,sex,dpd_violation,0.15,0.7,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.42000000000000004,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.009247309975245754,0.5643109172735801,0.8400000000000001,1
acs_income,hist_gradient_boosting,sex,dpd_violation,0.16,0.87,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.2262,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.019247309975245763,1.1745542407743514,0.4524,1
acs_income,hist_gradient_boosting,sex,dpd_violation,0.17,0.97,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.05820000000000005,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.029247309975245772,1.7847975642751228,0.1164000000000001,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.18,0.99,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.01980000000000002,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.03924730997524575,2.3950408877758926,0.03960000000000004,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.19,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.04924730997524576,3.0052842112766642,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.2,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.05924730997524577,3.6155275347774354,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.21,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.06924730997524575,4.225770858278206,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.22,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.07924730997524576,4.836014181778976,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.23,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.08924730997524577,5.446257505279748,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.24,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.09924730997524575,6.056500828780518,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.25,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.10924730997524576,6.666744152281289,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.26,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.11924730997524577,7.276987475782061,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.27,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.12924730997524578,7.887230799282832,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.28,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.1392473099752458,8.497474122783604,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.29,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.14924730997524574,9.107717446284372,0.0,0
acs_income,hist_gradient_boosting,sex,dpd_violation,0.3,1.0,100,0.14075269002475424,0.016386906033863995,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpd_violation,1430.81,7.2666946571533675,0.15924730997524575,9.717960769785144,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.0,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.2945010407200288,9.907664707579878,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.010000000000000009,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.2845010407200288,9.571242646613419,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.020000000000000018,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.2745010407200288,9.234820585646961,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.030000000000000027,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.2645010407200288,8.898398524680504,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.040000000000000036,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.25450104072002877,8.561976463714045,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.050000000000000044,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.24450104072002876,8.225554402747587,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.06000000000000005,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.23450104072002875,7.889132341781129,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.06999999999999995,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.22450104072002885,7.552710280814675,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.07999999999999996,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.21450104072002885,7.216288219848217,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.08999999999999997,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.20450104072002884,6.879866158881759,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.09999999999999998,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.19450104072002883,6.543444097915301,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.10999999999999999,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.18450104072002882,6.207022036948843,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.12,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.1745010407200288,5.870599975982385,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.13,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.1645010407200288,5.534177915015927,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.14,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.1545010407200288,5.197755854049469,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.15000000000000002,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.14450104072002878,4.861333793083011,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.16000000000000003,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.13450104072002877,4.524911732116553,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.17000000000000004,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.12450104072002877,4.188489671150095,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.18000000000000005,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.11450104072002876,3.852067610183637,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.18999999999999995,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.10450104072002886,3.5156455492171825,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.19999999999999996,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.09450104072002885,3.1792234882507246,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.20999999999999996,0.0,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.08450104072002884,2.8428014272842668,0.0,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.21999999999999997,0.01,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0198,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.07450104072002883,2.506379366317809,0.0396,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.22999999999999998,0.01,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0198,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.06450104072002882,2.1699573053513506,0.0396,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.24,0.01,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.0198,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.054501040720028815,1.8335352443848927,0.0396,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.25,0.06,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.11279999999999998,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.044501040720028806,1.4971131834184348,0.22559999999999997,0
acs_income,hist_gradient_boosting,sex,dpr_violation,0.26,0.11,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.1958,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.0345010407200288,1.1606911224519767,0.3916,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.27,0.21,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.3318,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.02450104072002879,0.8242690614855187,0.6636,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.28,0.36,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.4608,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.01450104072002878,0.48784700051906077,0.9216,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.29000000000000004,0.47,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.4982,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.0045010407200287705,0.15142493955260278,0.9964,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.30000000000000004,0.58,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.4872,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.005498959279971238,0.18499712141385521,0.9744,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.31000000000000005,0.7,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.42000000000000004,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.015498959279971247,0.5214191823803133,0.8400000000000001,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.31999999999999995,0.79,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.3318,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.025498959279971145,0.8578412433467675,0.6636,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.32999999999999996,0.86,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.24080000000000001,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.035498959279971154,1.1942633043132256,0.48160000000000003,1
acs_income,hist_gradient_boosting,sex,dpr_violation,0.33999999999999997,0.93,100,0.2945010407200288,0.02972456672809287,1430.81,494.25,831.44,0.13019999999999993,0.007059134541243758,0.005774328388784498,0.009057520660681712,0.8095600000000001,0.8902881034406769,acs_income__hist_gradient_boosting__sex__dpr_violation,1430.81,7.2666946571533675,0.04549895927997116,1.5306853652796835,0.26039999999999985,0
