dataset,model,protected_attribute,fairness_metric,audit_tolerance,pass_probability,n_retrainings,mean_violation,sd_violation,median_violation,q05,q95,mean_accuracy,sd_accuracy,mean_auroc,sd_auroc,mean_min_group_n,mean_min_positive_group_n,mean_min_negative_group_n,verdict_instability,audit_agreement,metric_iqr_proxy,boundary_distance,standardized_boundary_distance,boundary_inside_90pct_range,low_spread_high_instability,high_spread_zero_instability
acs_income,hist_gradient_boosting,race,dpd_violation,0.0,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.10711646966968644,6.593549002944005,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.01,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.09711646966968644,5.9779994965724415,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.02,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.08711646966968643,5.3624499902008775,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.03,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.07711646966968644,4.7469004838293145,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.04,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.06711646966968643,4.13135097745775,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.05,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.057116469669686434,3.5158014710861867,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.06,0.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.04711646966968644,2.9002519647146237,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.07,0.01,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0198,0.9802,0.05517440184763578,0.03711646966968643,2.2847024583430593,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.08,0.04,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0768,0.9232,0.05517440184763578,0.027116469669686435,1.669152951971496,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.09,0.11,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.1958,0.8042,0.05517440184763578,0.01711646966968644,1.0536034455999328,True,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.1,0.35,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.45499999999999996,0.545,0.05517440184763578,0.007116469669686432,0.4380539392283687,True,True,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.11,0.61,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.4758,0.5242,0.05517440184763578,0.0028835303303135634,0.17749556714319456,True,True,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.12,0.79,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.3318,0.6682,0.05517440184763578,0.012883530330313558,0.7930450735147578,True,True,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.13,0.92,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.14719999999999994,0.8528,0.05517440184763578,0.022883530330313567,1.408594579886322,True,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.14,0.96,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.07680000000000006,0.9231999999999999,0.05517440184763578,0.032883530330313576,2.0241440862578863,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.15,0.99,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.01980000000000002,0.9802,0.05517440184763578,0.04288353033031356,2.6396935926294485,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.16,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.052883530330313566,3.255243099001013,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.17,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.06288353033031358,3.8707926053725767,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.18,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.07288353033031356,4.486342111744139,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.19,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.08288353033031357,5.101891618115704,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.2,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.09288353033031357,5.717441124487268,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.21,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.10288353033031356,6.33299063085883,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.22,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.11288353033031356,6.948540137230394,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.23,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.12288353033031357,7.5640896436019585,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.24,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.13288353033031355,8.179639149973521,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.25,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.14288353033031356,8.795188656345085,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.26,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.15288353033031357,9.41073816271665,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.27,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.16288353033031358,10.026287669088212,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.28,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.1728835303303136,10.641837175459777,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.29,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.18288353033031354,11.257386681831338,False,False,False
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,1.0,100,0.10711646966968644,0.016245647013749222,0.10583358291953224,0.08122405552823808,0.13639845737587386,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.05517440184763578,0.19288353033031355,11.872936188202901,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.0,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.23721971095264974,7.217164778881292,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.010000000000000009,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.22721971095264973,6.912925103775968,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.020000000000000018,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.21721971095264972,6.608685428670644,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.030000000000000027,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.2072197109526497,6.304445753565321,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.040000000000000036,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.1972197109526497,6.000206078459997,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.050000000000000044,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.1872197109526497,5.695966403354673,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.06000000000000005,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.17721971095264968,5.391726728249349,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.06999999999999995,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.16721971095264979,5.087487053144028,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.07999999999999996,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.15721971095264978,4.783247378038705,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.08999999999999997,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.14721971095264977,4.479007702933381,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.09999999999999998,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.13721971095264976,4.1747680278280574,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.10999999999999999,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.12721971095264975,3.8705283527227334,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.12,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.11721971095264974,3.5662886776174094,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.13,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.10721971095264973,3.262049002512086,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.14,0.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.09721971095264972,2.957809327406762,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.15000000000000002,0.01,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0198,0.9802,0.10848533041213868,0.08721971095264971,2.653569652301438,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.16000000000000003,0.01,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0198,0.9802,0.10848533041213868,0.0772197109526497,2.3493299771961142,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.17000000000000004,0.03,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.058199999999999995,0.9418,0.10848533041213868,0.0672197109526497,2.0450903020907902,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.18000000000000005,0.03,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.058199999999999995,0.9418,0.10848533041213868,0.05721971095264969,1.7408506269854664,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.18999999999999995,0.07,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.1302,0.8698,0.10848533041213868,0.04721971095264979,1.436610951880146,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.19999999999999996,0.09,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.1638,0.8362,0.10848533041213868,0.03721971095264978,1.1323712767748222,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.20999999999999996,0.18,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.2952,0.7048,0.10848533041213868,0.027219710952649773,0.8281316016694984,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.21999999999999997,0.31,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.42779999999999996,0.5722,0.10848533041213868,0.017219710952649764,0.5238919265641746,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.22999999999999998,0.47,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.4982,0.5018,0.10848533041213868,0.007219710952649755,0.21965225145885076,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.24,0.53,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.4982,0.5018,0.10848533041213868,0.002780289047350254,0.08458742364647308,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.25,0.66,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.4488,0.5512,0.10848533041213868,0.012780289047350263,0.3888270987517969,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.26,0.78,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.34319999999999995,0.6568,0.10848533041213868,0.02278028904735027,0.6930667738571208,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.27,0.82,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.2952000000000001,0.7047999999999999,0.10848533041213868,0.03278028904735028,0.9973064489624446,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.28,0.91,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.16379999999999995,0.8362,0.10848533041213868,0.04278028904735029,1.3015461240677684,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.29000000000000004,0.92,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.14719999999999994,0.8528,0.10848533041213868,0.0527802890473503,1.6057857991730922,True,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.30000000000000004,0.96,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.07680000000000006,0.9231999999999999,0.10848533041213868,0.06278028904735031,1.910025474278416,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.31000000000000005,0.99,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.01980000000000002,0.9802,0.10848533041213868,0.07278028904735032,2.2142651493837398,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.31999999999999995,0.99,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.01980000000000002,0.9802,0.10848533041213868,0.08278028904735021,2.51850482448906,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.32999999999999996,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.09278028904735022,2.8227444995943842,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.33999999999999997,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.10278028904735023,3.126984174699708,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.35,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.11278028904735024,3.431223849805032,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.36,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.12278028904735025,3.735463524910356,False,False,False
