dataset,model,seed,protected_attribute,operating_threshold,n_test,accuracy,f1,auroc,n_group0,n_group1,n_min_group,n_positive_group0,n_positive_group1,n_min_positive_group,n_negative_group0,n_negative_group1,n_min_negative_group,selection_rate_group0,selection_rate_group1,tpr_group0,tpr_group1,fpr_group0,fpr_group1,dpd_signed,dpd_violation,dpr_symmetric,dpr_violation,eod_signed,eod_violation,equalized_odds_violation,dpd_defined,dpr_defined,eod_defined,equalized_odds_defined,min_group_ok,min_positive_group_ok,min_negative_group_ok,dpd_analysis_valid,dpr_analysis_valid,eod_analysis_valid,equalized_odds_analysis_valid
adult,logistic_regression,45,sex,0.35,7327,0.839907192575406,0.6856070758509782,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.3524707812179619,0.10571428571428572,0.7478260869565218,0.624031007751938,0.17770549970431698,0.04470802919708029,-0.24675649550367618,0.24675649550367618,0.29992354358846507,0.7000764564115349,-0.12379507920458377,0.12379507920458377,0.1329974705072367,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.35,7327,0.839907192575406,0.6856070758509782,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.28883572567783095,0.15799432355723747,0.7347962382445141,0.6772151898734177,0.13668449197860963,0.06674082313681869,-0.13084140212059348,0.13084140212059348,0.5470040909463716,0.4529959090536284,-0.057581048371096455,0.057581048371096455,0.06994366884179094,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.4,7327,0.8470042309267094,0.6819858156028369,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.31740824277219604,0.09142857142857143,0.7043478260869566,0.5775193798449613,0.14636309875813128,0.034215328467153285,-0.22597967134362462,0.22597967134362462,0.288047249907715,0.711952750092285,-0.1268284462419953,0.1268284462419953,0.1268284462419953,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.4,7327,0.8470042309267094,0.6819858156028369,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.25933014354066986,0.13812677388836328,0.6909090909090909,0.6329113924050633,0.11208556149732621,0.05116796440489433,-0.12120336965230658,0.12120336965230658,0.5326290727429507,0.4673709272570493,-0.057997698504027584,0.057997698504027584,0.06091759709243188,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.45,7327,0.8504162685956053,0.6688821752265861,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.2790649989747796,0.08,0.6481605351170568,0.5348837209302325,0.1159077468953282,0.02645985401459854,-0.19906499897477958,0.19906499897477958,0.2866715650257164,0.7133284349742837,-0.11327681418682434,0.11327681418682434,0.11327681418682434,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.45,7327,0.8504162685956053,0.6688821752265861,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.2266347687400319,0.12866603595080417,0.6338557993730407,0.6075949367088608,0.0877005347593583,0.04449388209121246,-0.09796873278922774,0.09796873278922774,0.5677241698884885,0.4322758301115115,-0.02626086266417993,0.02626086266417993,0.043206652668145835,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.5,7327,0.8487784905145352,0.6464582003828973,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.24830838630305516,0.06938775510204082,0.5933110367892976,0.4883720930232558,0.09580130100532229,0.020072992700729927,-0.17892063120101434,0.17892063120101434,0.2794418510591685,0.7205581489408315,-0.10493894376604185,0.10493894376604185,0.10493894376604185,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.5,7327,0.8487784905145352,0.6464582003828973,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.20239234449760765,0.10596026490066225,0.5818181818181818,0.5379746835443038,0.07294117647058823,0.030033370411568408,-0.0964320795969454,0.0964320795969454,0.523538897499726,0.47646110250027396,-0.04384349827387801,0.04384349827387801,0.04384349827387801,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.55,7327,0.8485055275010236,0.626514131897712,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.21919212630715604,0.061224489795918366,0.545819397993311,0.44573643410852715,0.07480780603193377,0.015967153284671534,-0.15796763651123769,0.15796763651123769,0.27931883698287546,0.7206811630171246,-0.10008296388478388,0.10008296388478388,0.10008296388478388,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.55,7327,0.8485055275010236,0.626514131897712,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.17783094098883573,0.09839167455061495,0.5316614420062696,0.5253164556962026,0.05711229946524064,0.02335928809788654,-0.07943926643822077,0.07943926643822077,0.5532877124953863,0.44671228750461367,-0.00634498631006708,0.00634498631006708,0.033753011367354105,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.6,7327,0.8467312679131977,0.6013489527866525,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.19274143940947303,0.05061224489795919,0.49966555183946487,0.3875968992248062,0.05706682436428149,0.010948905109489052,-0.14212919451151385,0.14212919451151385,0.2625914025184542,0.7374085974815459,-0.11206865261465865,0.11206865261465865,0.11206865261465865,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.6,7327,0.8467312679131977,0.6013489527866525,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.1547049441786284,0.08893093661305582,0.4827586206896552,0.4873417721518987,0.0427807486631016,0.018909899888765295,-0.06577400756557258,0.06577400756557258,0.5748422397565566,0.42515776024344343,0.004583151462243529,0.004583151462243529,0.023870848774336307,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.65,7327,0.8418179336699877,0.5660801198053164,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.16588066434283372,0.044489795918367346,0.44414715719063547,0.35658914728682173,0.04287403903015967,0.007755474452554745,-0.12139086842446636,0.12139086842446636,0.268203627557327,0.731796372442673,-0.08755800990381374,0.08755800990381374,0.08755800990381374,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.65,7327,0.8418179336699877,0.5660801198053164,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.13444976076555024,0.07095553453169347,0.43385579937304075,0.4050632911392405,0.032299465240641714,0.012235817575083427,-0.06349422623385677,0.06349422623385677,0.5277475700044105,0.4722524299955895,-0.02879250823380025,0.02879250823380025,0.02879250823380025,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,sex,0.7,7327,0.8364951549065102,0.5253565768621236,0.9062022129883037,4877,2450,2450,1495,258,258,3382,2192,2192,0.1384047570227599,0.03918367346938775,0.3879598662207358,0.32170542635658916,0.028089887640449437,0.005930656934306569,-0.09922108355337214,0.09922108355337214,0.28310929705215415,0.7168907029478458,-0.06625443986414664,0.06625443986414664,0.06625443986414664,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,45,race,0.7,7327,0.8364951549065102,0.5253565768621236,0.9062022129883037,6270,1057,1057,1595,158,158,4675,899,899,0.11244019138755981,0.06244087038789026,0.3793103448275862,0.3670886075949367,0.0213903743315508,0.008898776418242492,-0.049999320999669555,0.049999320999669555,0.5553251877050666,0.44467481229493344,-0.012221737232649466,0.012221737232649466,0.01249159791330831,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.3,7327,0.8364951549065102,0.7080896686159844,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.4205454172647119,0.12244897959183673,0.8434782608695652,0.7441860465116279,0.23358959195742166,0.04927007299270073,-0.2980964376728752,0.2980964376728752,0.2911670762893163,0.7088329237106836,-0.09929221435793734,0.09929221435793734,0.18431951896472093,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.3,7327,0.8364951549065102,0.7080896686159844,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.3397129186602871,0.20908230842005676,0.8288401253918495,0.8291139240506329,0.17283422459893047,0.10011123470522804,-0.13063061024023032,0.13063061024023032,0.6154676402787587,0.38453235972124133,0.0002737986587834085,0.0002737986587834085,0.07272298989370243,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.35,7327,0.8513716391428962,0.7140981885009189,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.36948944022964936,0.1036734693877551,0.7913043478260869,0.686046511627907,0.18302779420461265,0.03512773722627737,-0.26581597084189423,0.26581597084189423,0.28058574373145484,0.7194142562685452,-0.10525783619817997,0.10525783619817997,0.14790005697833528,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.35,7327,0.8513716391428962,0.7140981885009189,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.2976076555023923,0.17975402081362346,0.7768025078369906,0.7658227848101266,0.13411764705882354,0.07675194660734148,-0.11785363468876886,0.11785363468876886,0.6039966294219824,0.3960033705780176,-0.010979723026864008,0.010979723026864008,0.05736570045148205,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.4,7327,0.8595605295482462,0.7097320169252468,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.32130408037728114,0.09183673469387756,0.7290969899665551,0.6511627906976745,0.1410408042578356,0.026003649635036496,-0.2294673456834036,0.2294673456834036,0.2858249873018767,0.7141750126981232,-0.07793419926888068,0.07793419926888068,0.1150371546227991,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.4,7327,0.8595605295482462,0.7097320169252468,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.2590111642743222,0.15894039735099338,0.7166144200626959,0.7278481012658228,0.10288770053475936,0.058954393770856504,-0.10007076692332881,0.10007076692332881,0.6136430365706456,0.38635696342935444,0.011233681203126844,0.011233681203126844,0.043933306763902856,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.45,7327,0.8674764569400846,0.706024825915834,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.2788599548903014,0.07755102040816327,0.6836120401337793,0.5581395348837209,0.09994086339444117,0.020985401459854013,-0.20130893448213816,0.20130893448213816,0.2781002400960384,0.7218997599039616,-0.12547250525005837,0.12547250525005837,0.12547250525005837,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.45,7327,0.8674764569400846,0.706024825915834,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.22392344497607655,0.13812677388836328,0.6639498432601881,0.6772151898734177,0.07379679144385026,0.04338153503893215,-0.08579667108771327,0.08579667108771327,0.6168481996296565,0.38315180037034346,0.013265346613229534,0.013265346613229534,0.030415256404918115,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.5,7327,0.8687047905008871,0.691468890314304,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.24502768095140456,0.06938775510204082,0.6307692307692307,0.5232558139534884,0.07451212300413956,0.015967153284671534,-0.17563992584936375,0.17563992584936375,0.2831833319101699,0.71681666808983,-0.10751341681574234,0.10751341681574234,0.10751341681574234,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.5,7327,0.8687047905008871,0.691468890314304,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.19728867623604465,0.12109744560075686,0.6137931034482759,0.6265822784810127,0.055187165775401066,0.03225806451612903,-0.0761912306352878,0.0761912306352878,0.6138083944355259,0.38619160556447407,0.0127891750327368,0.0127891750327368,0.022929101259272035,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.55,7327,0.8658386788590146,0.6668925787868519,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.21550133278654912,0.06,0.5779264214046823,0.46511627906976744,0.05529272619751626,0.012317518248175183,-0.15550133278654912,0.15550133278654912,0.2784205518553758,0.7215794481446243,-0.11281014233491488,0.11281014233491488,0.11281014233491488,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.55,7327,0.8658386788590146,0.6668925787868519,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.17352472089314194,0.10406811731315042,0.5611285266457681,0.5632911392405063,0.04128342245989305,0.02335928809788654,-0.06945660357999152,0.06945660357999152,0.5997307863542768,0.4002692136457232,0.002162612594738267,0.002162612594738267,0.017924134362006506,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.6,7327,0.8576497884536646,0.6257624686042339,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.18659011687512816,0.05061224489795919,0.5130434782608696,0.4069767441860465,0.04228267297457126,0.008667883211678832,-0.13597787197716898,0.13597787197716898,0.27124826194213947,0.7287517380578605,-0.10606673407482309,0.10606673407482309,0.10606673407482309,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.6,7327,0.8576497884536646,0.6257624686042339,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.15023923444976076,0.08703878902554399,0.49843260188087773,0.4873417721518987,0.031443850267379676,0.01668520578420467,-0.06320044542421677,0.06320044542421677,0.5793346148515508,0.4206653851484492,-0.011090829728979013,0.011090829728979013,0.014758644483175005,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.65,7327,0.8521905281834311,0.5902383654937571,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.16280500307566126,0.03918367346938775,0.4635451505016722,0.3372093023255814,0.029863985807214666,0.004105839416058394,-0.1236213296062735,0.1236213296062735,0.24067855857708323,0.7593214414229168,-0.12633584817609084,0.12633584817609084,0.12633584817609084,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.65,7327,0.8521905281834311,0.5902383654937571,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.1295055821371611,0.07379375591296121,0.44764890282131664,0.4177215189873418,0.020962566844919785,0.013348164627363738,-0.05571182622419989,0.05571182622419989,0.5698113911013137,0.43018860889868626,-0.029927383833974863,0.029927383833974863,0.029927383833974863,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,sex,0.7,7327,0.8452299713388836,0.5464,0.9190963525340025,4877,2450,2450,1495,258,258,3382,2192,2192,0.13655936026245644,0.03306122448979592,0.40735785953177256,0.2868217054263566,0.016853932584269662,0.0031934306569343066,-0.10349813577266051,0.10349813577266051,0.24210148924434638,0.7578985107556536,-0.12053615410541596,0.12053615410541596,0.12053615410541596,True,True,True,True,True,True,True,True,True,True,True
adult,random_forest,45,race,0.7,7327,0.8452299713388836,0.5464,0.9190963525340025,6270,1057,1057,1595,158,158,4675,899,899,0.10988835725677831,0.05487228003784295,0.3962382445141066,0.3227848101265823,0.012192513368983957,0.00778642936596218,-0.05501607721893536,0.05501607721893536,0.4993457123908205,0.5006542876091795,-0.07345343438752433,0.07345343438752433,0.07345343438752433,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.3,7327,0.8509621946226287,0.727,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.40209144966167726,0.11673469387755102,0.8434782608695652,0.748062015503876,0.20697811945594322,0.04242700729927007,-0.2853567557841262,0.2853567557841262,0.2903187669764489,0.7096812330235511,-0.09541624536568927,0.09541624536568927,0.16455111215667315,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.3,7327,0.8509621946226287,0.727,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.325518341307815,0.19489120151371808,0.8326018808777429,0.7974683544303798,0.15251336898395723,0.08898776418242492,-0.1306271397940969,0.1306271397940969,0.598710354478693,0.40128964552130697,-0.03513352644736312,0.03513352644736312,0.06352560480153231,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.35,7327,0.8624266411901187,0.7319148936170212,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.3598523682591757,0.10285714285714286,0.7993311036789298,0.7015503875968992,0.16558249556475457,0.03239051094890511,-0.25699522540203285,0.25699522540203285,0.28583150183150186,0.7141684981684981,-0.09778071608203054,0.09778071608203054,0.13319198461584947,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.35,7327,0.8624266411901187,0.7319148936170212,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.29106858054226475,0.17218543046357615,0.7874608150470219,0.759493670886076,0.12171122994652406,0.06896551724137931,-0.1188831500786886,0.1188831500786886,0.5915630953460945,0.4084369046539055,-0.027967144160945923,0.027967144160945923,0.05274571270514475,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.4,7327,0.8723897911832946,0.7347517730496453,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.31720319868771785,0.09183673469387756,0.7518394648829432,0.6627906976744186,0.12507392075694856,0.024635036496350366,-0.2253664639938403,0.2253664639938403,0.28952020368587,0.71047979631413,-0.08904876720852462,0.08904876720852462,0.1004388842605982,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.4,7327,0.8723897911832946,0.7347517730496453,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.2569377990430622,0.152317880794702,0.7398119122257053,0.7278481012658228,0.09219251336898396,0.05116796440489433,-0.1046199182483602,0.1046199182483602,0.5928200574691381,0.40717994253086187,-0.011963810959882526,0.011963810959882526,0.04102454896408963,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.45,7327,0.875392384331923,0.7264009589451603,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.28357596883329916,0.08204081632653061,0.7050167224080267,0.6124031007751938,0.09727971614429332,0.019616788321167884,-0.20153515250676857,0.20153515250676857,0.2893080702997034,0.7106919297002966,-0.09261362163283293,0.09261362163283293,0.09261362163283293,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.45,7327,0.875392384331923,0.7264009589451603,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.23014354066985646,0.13339640491958374,0.6909090909090909,0.6962025316455697,0.07294117647058823,0.034482758620689655,-0.09674713575027272,0.09674713575027272,0.5796226326027651,0.42037736739723486,0.0052934407364787495,0.0052934407364787495,0.03845841784989858,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.5,7327,0.8755288658386788,0.7135678391959799,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.25610006151322534,0.07428571428571429,0.6608695652173913,0.5736434108527132,0.0771732702542874,0.01551094890510949,-0.18181434722751105,0.18181434722751105,0.29006519501315337,0.7099348049868466,-0.08722615436467807,0.08722615436467807,0.08722615436467807,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.5,7327,0.8755288658386788,0.7135678391959799,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.20813397129186603,0.11920529801324503,0.6482758620689655,0.6455696202531646,0.057967914438502674,0.026696329254727477,-0.088928673278621,0.088928673278621,0.5727335007992692,0.4272664992007308,-0.002706241815800925,0.002706241815800925,0.031271585183775194,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.55,7327,0.8732086802238297,0.6951099442074171,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.23169981546032398,0.06693877551020408,0.6167224080267558,0.5310077519379846,0.06150206978119456,0.012317518248175183,-0.1647610399501199,0.1647610399501199,0.28890301607368607,0.7110969839263139,-0.08571465608877127,0.08571465608877127,0.08571465608877127,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.55,7327,0.8732086802238297,0.6951099442074171,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.18803827751196173,0.10879848628192999,0.6043887147335423,0.6012658227848101,0.045989304812834225,0.02224694104560623,-0.07923979123003173,0.07923979123003173,0.5785975479115361,0.42140245208846394,-0.003122891948732165,0.003122891948732165,0.023742363767227995,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.6,7327,0.8699331240616897,0.6719449225473322,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.20586426081607545,0.060408163265306125,0.5672240802675586,0.49612403100775193,0.046126552335895916,0.009124087591240875,-0.14545609755076933,0.14545609755076933,0.293436864785755,0.706563135214245,-0.07110004925980662,0.07110004925980662,0.07110004925980662,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.6,7327,0.8699331240616897,0.6719449225473322,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.1671451355661882,0.09839167455061495,0.5567398119122257,0.5569620253164557,0.034224598930481284,0.017797552836484983,-0.06875346101557325,0.06875346101557325,0.5886601139621715,0.41133988603782845,0.00022221340423000946,0.00022221340423000946,0.0164270460939963,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.65,7327,0.8643373822847005,0.6408959537572254,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.18125897067869592,0.053469387755102044,0.5157190635451505,0.4496124031007752,0.03341218214074512,0.006843065693430657,-0.12778958292359388,0.12778958292359388,0.2949889186443808,0.7050110813556192,-0.0661066604443753,0.0661066604443753,0.0661066604443753,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.65,7327,0.8643373822847005,0.6408959537572254,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.14752791068580542,0.08514664143803216,0.5065830721003135,0.5,0.02502673796791444,0.012235817575083427,-0.06238126924777326,0.06238126924777326,0.5771561533150936,0.4228438466849064,-0.006583072100313503,0.006583072100313503,0.012790920392831013,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,sex,0.7,7327,0.8557390473590828,0.5967188096146508,0.928660509401997,4877,2450,2450,1495,258,258,3382,2192,2192,0.15419315152757843,0.0473469387755102,0.4528428093645485,0.4069767441860465,0.022176227084565348,0.005018248175182482,-0.10684621275206822,0.10684621275206822,0.30706252713851495,0.692937472861485,-0.045866065178502,0.045866065178502,0.045866065178502,True,True,True,True,True,True,True,True,True,True,True
adult,hist_gradient_boosting,45,race,0.7,7327,0.8557390473590828,0.5967188096146508,0.928660509401997,6270,1057,1057,1595,158,158,4675,899,899,0.12631578947368421,0.07190160832544938,0.4463949843260188,0.4430379746835443,0.017112299465240642,0.006674082313681869,-0.05441418114823483,0.05441418114823483,0.5692210659098076,0.4307789340901924,-0.00335700964247454,0.00335700964247454,0.010438217151558772,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.3,7327,0.8242118192984851,0.6815034619188922,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.405982905982906,0.1226688769167012,0.8065595716198126,0.667953667953668,0.2309941520467836,0.057103064066852366,-0.2833140290662048,0.2833140290662048,0.3021528126158745,0.6978471873841254,-0.13860590366614467,0.13860590366614467,0.17389108797993125,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.3,7327,0.8242118192984851,0.6815034619188922,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.33704824072599904,0.16634799235181644,0.7930391547545059,0.7083333333333334,0.1800085616438356,0.07982261640798226,-0.1707002483741826,0.1707002483741826,0.493543571073103,0.506456428926897,-0.08470582142117256,0.08470582142117256,0.10018594523585335,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.35,7327,0.8388153405213593,0.6891287180837062,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.36223036223036226,0.11023622047244094,0.7670682730923695,0.6293436293436293,0.18538011695906434,0.04781801299907149,-0.25199414175792134,0.25199414175792134,0.3043262850570645,0.6956737149429355,-0.13772464374874016,0.13772464374874016,0.13772464374874016,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.35,7327,0.8388153405213593,0.6891287180837062,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.3007482884890941,0.15009560229445507,0.7520198881292729,0.6875,0.14533390410958905,0.06430155210643015,-0.150652686194639,0.150652686194639,0.4990738369568408,0.5009261630431592,-0.0645198881292729,0.0645198881292729,0.08103235200315889,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.4,7327,0.8490514535280469,0.6905428091773923,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.324989824989825,0.09283050145047658,0.7262382864792504,0.5752895752895753,0.1497076023391813,0.034818941504178275,-0.2321593235393484,0.2321593235393484,0.28564125493277515,0.7143587450672249,-0.15094871118967512,0.15094871118967512,0.15094871118967512,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.4,7327,0.8490514535280469,0.6905428091773923,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.26763254258875974,0.1338432122370937,0.709136109384711,0.6458333333333334,0.11558219178082192,0.052106430155210645,-0.13378933035166604,0.13378933035166604,0.5001006639269396,0.49989933607306036,-0.06330277605137768,0.06330277605137768,0.06347576162561128,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.45,7327,0.8513716391428962,0.6786662732369431,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.292022792022792,0.08329879817654372,0.677376171352075,0.5328185328185329,0.12368421052631579,0.02924791086350975,-0.2087239938462483,0.2087239938462483,0.2852475918045546,0.7147524081954454,-0.1445576385335421,0.1445576385335421,0.1445576385335421,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.45,7327,0.8513716391428962,0.6786662732369431,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.24040757841108104,0.12045889101338432,0.6625233064014916,0.5833333333333334,0.09503424657534247,0.04656319290465632,-0.11994868739769672,0.11994868739769672,0.5010611221556734,0.49893887784432656,-0.07918997306815823,0.07918997306815823,0.07918997306815823,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.5,7327,0.8534188617442336,0.6637445209768316,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.25803825803825803,0.07169498549523415,0.6224899598393574,0.5019305019305019,0.09883040935672514,0.019962859795728878,-0.18634327254302388,0.18634327254302388,0.27784633968736644,0.7221536603126335,-0.12055945790885547,0.12055945790885547,0.12055945790885547,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.5,7327,0.8534188617442336,0.6637445209768316,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.21159051106511703,0.10707456978967496,0.6109384711000622,0.5347222222222222,0.0740582191780822,0.038802660753880266,-0.10451594127544207,0.10451594127544207,0.5060461797208039,0.4939538202791961,-0.07621624887783995,0.07621624887783995,0.07621624887783995,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,sex,0.55,7327,0.851508120649652,0.6425755584756899,0.9054960065383839,4914,2413,2413,1494,259,259,3420,2154,2154,0.2328042328042328,0.060920016576875256,0.5763052208835341,0.4517374517374517,0.0827485380116959,0.013927576601671309,-0.17188421622735753,0.17188421622735753,0.2616791621143051,0.7383208378856949,-0.12456776914608236,0.12456776914608236,0.12456776914608236,True,True,True,True,True,True,True,True,True,True,True
adult,logistic_regression,46,race,0.55,7327,0.851508120649652,0.6425755584756899,0.9054960065383839,6281,1046,1046,1609,144,144,4672,902,902,0.18993790797643686,0.09369024856596558,0.5637041640770665,0.4930555555555556,0.061215753424657536,0.02993348115299335,-0.09624765941047128,0.09624765941047128,0.4932677713686755,0.5067322286313245,-0.07064860852151089,0.07064860852151089,0.07064860852151089,True,True,True,True,True,True,True,True,True,True,True
