dataset,model,protected_attribute,fairness_metric,operating_threshold,audit_tolerance,pass_probability,n_retrainings,mean_violation,verdict_instability,region
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.0,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.01,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.02,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.03,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.04,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.05,0.0,100,0.0973247059060679,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.06,0.01,100,0.0973247059060679,0.0198,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.07,0.07,100,0.0973247059060679,0.1302,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.08,0.14,100,0.0973247059060679,0.24080000000000001,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.09,0.34,100,0.0973247059060679,0.4488,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.1,0.62,100,0.0973247059060679,0.4712,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.11,0.78,100,0.0973247059060679,0.34319999999999995,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.12,0.88,100,0.0973247059060679,0.2112,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.13,0.96,100,0.0973247059060679,0.07680000000000006,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.14,0.98,100,0.0973247059060679,0.03920000000000003,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.15,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.16,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.17,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.18,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.19,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.2,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.21,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.22,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.23,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.24,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.25,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.26,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.27,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.28,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.29,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.3,0.3,1.0,100,0.0973247059060679,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.0,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.01,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.02,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.03,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.04,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.05,0.0,100,0.101213242385692,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.06,0.01,100,0.101213242385692,0.0198,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.07,0.03,100,0.101213242385692,0.058199999999999995,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.08,0.11,100,0.101213242385692,0.1958,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.09,0.23,100,0.101213242385692,0.3542,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.1,0.49,100,0.101213242385692,0.4998,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.11,0.7,100,0.101213242385692,0.42000000000000004,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.12,0.87,100,0.101213242385692,0.2262,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.13,0.95,100,0.101213242385692,0.09500000000000008,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.14,0.99,100,0.101213242385692,0.01980000000000002,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.15,0.99,100,0.101213242385692,0.01980000000000002,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.16,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.17,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.18,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.19,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.2,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.21,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.22,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.23,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.24,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.25,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.26,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.27,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.28,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.29,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.35,0.3,1.0,100,0.101213242385692,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.0,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.01,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.02,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.03,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.04,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.05,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.06,0.0,100,0.10572042259577036,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.07,0.01,100,0.10572042259577036,0.0198,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.08,0.07,100,0.10572042259577036,0.1302,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.09,0.15,100,0.10572042259577036,0.255,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.1,0.36,100,0.10572042259577036,0.4608,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.11,0.59,100,0.10572042259577036,0.4838,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.12,0.85,100,0.10572042259577036,0.255,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.13,0.94,100,0.10572042259577036,0.1128000000000001,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.14,0.98,100,0.10572042259577036,0.03920000000000003,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.15,0.99,100,0.10572042259577036,0.01980000000000002,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.16,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.17,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.18,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.19,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.2,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.21,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.22,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.23,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.24,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.25,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.26,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.27,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.28,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.29,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.4,0.3,1.0,100,0.10572042259577036,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.0,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.01,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.02,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.03,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.04,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.05,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.06,0.0,100,0.10771060800612103,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.07,0.01,100,0.10771060800612103,0.0198,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.08,0.04,100,0.10771060800612103,0.0768,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.09,0.1,100,0.10771060800612103,0.18000000000000002,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.1,0.28,100,0.10771060800612103,0.4032,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.11,0.61,100,0.10771060800612103,0.4758,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.12,0.8,100,0.10771060800612103,0.31999999999999995,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.13,0.89,100,0.10771060800612103,0.19579999999999997,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.14,0.96,100,0.10771060800612103,0.07680000000000006,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.15,0.99,100,0.10771060800612103,0.01980000000000002,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.16,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.17,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.18,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.19,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.2,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.21,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.22,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.23,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.24,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.25,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.26,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.27,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.28,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.29,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.45,0.3,1.0,100,0.10771060800612103,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.0,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.01,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.02,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.03,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.04,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.05,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.06,0.0,100,0.10711646966968644,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.07,0.01,100,0.10711646966968644,0.0198,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.08,0.04,100,0.10711646966968644,0.0768,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.09,0.11,100,0.10711646966968644,0.1958,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.1,0.35,100,0.10711646966968644,0.45499999999999996,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.11,0.61,100,0.10711646966968644,0.4758,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.12,0.79,100,0.10711646966968644,0.3318,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.13,0.92,100,0.10711646966968644,0.14719999999999994,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.14,0.96,100,0.10711646966968644,0.07680000000000006,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.15,0.99,100,0.10711646966968644,0.01980000000000002,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.16,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.17,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.18,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.19,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.2,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.21,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.22,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.23,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.24,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.25,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.26,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.27,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.28,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.29,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.5,0.3,1.0,100,0.10711646966968644,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.0,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.01,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.02,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.03,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.04,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.05,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.06,0.0,100,0.10446119207463969,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.07,0.02,100,0.10446119207463969,0.0392,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.08,0.08,100,0.10446119207463969,0.1472,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.09,0.19,100,0.10446119207463969,0.3078,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.1,0.37,100,0.10446119207463969,0.4662,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.11,0.65,100,0.10446119207463969,0.45499999999999996,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.12,0.82,100,0.10446119207463969,0.2952000000000001,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.13,0.93,100,0.10446119207463969,0.13019999999999993,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.14,0.97,100,0.10446119207463969,0.05820000000000005,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.15,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.16,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.17,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.18,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.19,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.2,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.21,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.22,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.23,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.24,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.25,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.26,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.27,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.28,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.29,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.55,0.3,1.0,100,0.10446119207463969,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.0,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.01,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.02,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.03,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.04,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.05,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.06,0.0,100,0.10026270107264432,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.07,0.03,100,0.10026270107264432,0.058199999999999995,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.08,0.08,100,0.10026270107264432,0.1472,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.09,0.27,100,0.10026270107264432,0.3942,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.1,0.49,100,0.10026270107264432,0.4998,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.11,0.76,100,0.10026270107264432,0.3648,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.12,0.88,100,0.10026270107264432,0.2112,unstable
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.13,0.97,100,0.10026270107264432,0.05820000000000005,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.14,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.15,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.16,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.17,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.18,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.19,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.2,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.21,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.22,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.23,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.24,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.25,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.26,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.27,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.28,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.29,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.6,0.3,1.0,100,0.10026270107264432,0.0,stable_within_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.0,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.01,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.02,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.03,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.04,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.05,0.0,100,0.09484158642229046,0.0,stable_outside_tolerance
acs_income,hist_gradient_boosting,race,dpd_violation,0.65,0.06,0.01,100,0.09484158642229046,0.0198,stable_outside_tolerance
